md5,prop,value,book_id,title,opening,opening_prop,isbn,author,publisher,year,ratings,pages,genre,end,format,flag_ya,flag_children,address,approach,characterList,dialogue,metaphor,nounList,pov,question,settingCategorical,settingDescribed,settingSpecific,shift,simile,subject,tense,timePeriodCategorical,timePeriodSpecific
9460D0867E39E6E55B3E960392B49FE9,subjective,"“Four-ball, side pocket.” Aislinn pushed the cue forward with a short, quick thrust; the ball dropped into the pocket with a satisfying clack.",305234.wicked_lovely,"Wicked Lovely (Wicked Lovely, #1)","“Four-ball, side pocket.” Aislinn pushed the cue forward with a short, quick thrust; the ball dropped into the pocket with a satisfying clack.",subjective,9780061214653,Melissa Marr|Melissa Marr (Goodreads Author),HarperTeen,,152748,328,"fantasy, paranormal|romance|young-adult|fiction|Fantasy|Young Adult|Romance|Paranormal|Urban Fantasy|Fairies|Fae|Fiction|Paranormal Romance|Magic",,epub,true,true,false,action,Aislinn,dialogue with narration,false,,third person,false,,false,,,false,he/she,past,,
94D79E727D010986BD00D5473EFD6E41,first_cut,I hear the crack of his skull before the spattering of blood reaches me.,41957126-verity,Verity,I hear the crack of his skull before the spattering of blood reaches me.,first_cut,,Colleen Hoover,"Hoover Ink, Inc.",,158121,324,Thriller|Romance|Mystery|Fiction|Mystery Thriller|Contemporary|Suspense|Adult|Dark|New Adult,,epub,false,false,false,description,,none,false,,first person,false,,false,,,false,I,present,,
9522EE6EE5701981CDC0C3FBABA4A5DB,normal,"Renald Fanwar sat on his porch, warming the sturdy blackoak chair crafted for him by his grandson two years before. ",1166599.the_gathering_storm,"The Gathering Storm (Wheel of Time, #12)","Renald Fanwar sat on his porch, warming the sturdy blackoak chair crafted for him by his grandson two years before. ",normal,9780765302304,"Robert Jordan|Robert Jordan, Brandon Sanderson (Goodreads Author)|Robert Jordan,Brandon Sanderson",Tor Books,,134583,783,"fantasy, paranormal|fiction|Fantasy|Fiction|Epic Fantasy|High Fantasy|Science Fiction Fantasy|Epic|Adventure|Audiobook|Magic|Adult|Young Adult|Childrens",,epub,true,true,false,description,Renald Fanwar,none,false,,third person,false,home,true,porch,,false,he/she,past,,two years before
953A71D0B1D14036CBFC9136E652F1F6,first_cut,"Lyra and her daemon moved through the darkening hall, taking care to keep to one side, out of sight of the kitchen.",119322.the_golden_compass,"The Golden Compass (His Dark Materials, #1)","Lyra and her daemon moved through the darkening hall, taking care to keep to one side, out of sight of the kitchen.",first_cut,9780679879244,Philip Pullman,,,1344484,399,"fantasy, paranormal|young-adult|fiction|children|mystery, thriller, crime|Fantasy|Young Adult|Fiction|Childrens|Adventure|Science Fiction|Science Fiction Fantasy|Steampunk|Middle Grade|Audiobook|Classics","So Lyra and her demon turned away from the world they were born in, and looked toward the sun, and walked into the sky.",epub,true,true,false,action,Lyra,none,false,,third person,false,building,true,hall | kitchen,,false,he/she,past,,
95B38FFB7D91AD0CBCEE7AA214ED60BD,first_cut,"The tropical rain fell in drenching sheets, hammering the corrugated roof of the clinic building, roaring down the metal gutters, splashing on the ground in a torrent.",40604658-jurassic-park,Jurassic Park,"The tropical rain fell in drenching sheets, hammering the corrugated roof of the clinic building, roaring down the metal gutters, splashing on the ground in a torrent.",first_cut,9780345370778,Michael Crichton,Ballantine Books,1990,802556,466,Science Fiction|Fiction|Thriller|Adventure|Fantasy|Horror|Classics|Science Fiction Fantasy|Dinosaurs|Suspense,"“None of us is going anywhere, Dr. Grant,” Guitierrez said, smiling.",epub,false,false,false,description,,none,false,,third person,false,clinic,true,clinic building,,false,it,past,,
95BB51B34951837325DD921DE69A8A66,gemma_cut,"Kitty’s been a little complainer all morning, and I suspect both Margot and Daddy are suffering from New Year’s Eve hangovers.",20698530-p-s-i-still-love-you,"P.S. I Still Love You (To All the Boys I've Loved Before, #2)","Kitty’s been a little complainer all morning, and I suspect both Margot and Daddy are suffering from New Year’s Eve hangovers.",gemma_cut,9781442426733,Jenny Han|Jenny Han (Goodreads Author),Simon & Schuster Books for Young Readers,,230729,337,young-adult|romance|fiction|Young Adult|Romance|Contemporary|Fiction|Audiobook|Chick Lit|Young Adult Contemporary|Realistic Fiction|High School|Young Adult Romance,"“So I take Peter’s hand; I put it on my heart. I tell him, ‘You have to take good care of this, because it’s yours.’”",epub,true,false,false,description,Kitty | Margot | Daddy,none,false,New Year's Eve,first person,false,,false,,,false,I,present,,morning
9615F080FBD82565D1067936F6677656,first_cut,Kalak rounded a rocky stone ridge and stumbled to a stop before the body of a dying thunderclast.,9188338-the-way-of-kings,The Way of Kings,Kalak rounded a rocky stone ridge and stumbled to a stop before the body of a dying thunderclast.,first_cut,9780765326355,Brandon Sanderson,Tor Books,1910,304529,1137,Fantasy|Fiction|Epic Fantasy|High Fantasy|Audiobook|Science Fiction Fantasy|Adult|Epic|Magic|Adventure,"“What is it we value?” Wit whispered. “Innovation. Originality. Novelty. But most importantly… timeliness. I fear you may be too late, my confused, unfortunate friend.”",epub,false,false,false,action,Kalak,none,false,,third person,false,natural,true,rocky stone ridge,,false,he/she,past,,
96463B3A34C680209C84E56731121499,first_cut,The dream began with the sound of wings.,4134071-hunted,"Hunted (House of Night, #5)",The dream began with the sound of wings.,first_cut,9780312379827,"P.C. Cast|P.C. Cast (Goodreads Author), Kristin Cast (Goodreads Author)",,,162512,323,"young-adult|fantasy, paranormal|romance|fiction|mystery, thriller, crime|Young Adult|Vampires|Fantasy|Paranormal|Romance|Fiction|Supernatural|Paranormal Romance|Urban Fantasy|Magic","""As will your friends.""",epub,true,false,false,description,,none,false,,unclear,false,,false,,,false,other,past,,
970EEE114BF19D05E1AA300AF85CCA67,normal,"There was Eru, the One, who in Arda is called Iluvatar; and he made first the Ainur, the Holy Ones, that were the offspring of his thought, and they were with him before aught else was made.",7332.the_silmarillion,The Silmarillion,"There was Eru, the One, who in Arda is called Iluvatar; and he made first the Ainur, the Holy Ones, that were the offspring of his thought, and they were with him before aught else was made.",normal,9780618391110,"J.R.R. Tolkien|J.R.R. Tolkien, Christopher Tolkien (Editor), Ted Nasmith (Illustrator)",Houghton Mifflin Harcourt,,219296,386,"fiction|fantasy, paranormal|history, historical fiction, biography|young-adult|Fantasy|Fiction|Classics|High Fantasy|Science Fiction Fantasy|Epic Fantasy|Mythology|Literature|Novels|Adventure",,epub,true,false,false,description,Eru | Iluvatar | Ainur,none,false,Arda | One | Holy Ones,third person,false,,false,,,false,he/she,past,,
979D83565279EB4C6DC8D6CC18DE96B8,first_cut,Of course I have secrets.,33724.can_you_keep_a_secret_,Can You Keep a Secret?,Of course I have secrets.,first_cut,9780440241904,Sophie Kinsella|Sophie Kinsella (Goodreads Author),Dell Publishing Company,,376756,374,romance|fiction|young-adult|Chick Lit|Romance|Fiction|Contemporary|Humor|Contemporary Romance|Adult|Adult Fiction|Audiobook|Comedy,"Slowly we start to walk around the edge of the dark, empty courtyard together. The only sound is the crunching of our feet on the gravel, and the breeze in the trees and Jack&apos;s dry voice, talking. Telling me everything.",epub,true,false,false,description,,only dialogue,false,,first person,false,,false,,,false,I,present,,
97BBCB392AACFE17640D4E25D1D07AFB,first_cut,The attic had been kept locked until the day after my grandmother died.,7981206-dead-reckoning,Dead Reckoning,The attic had been kept locked until the day after my grandmother died.,first_cut,9780441020317,Charlaine Harris,"Gollancz, Victor Limited",1911,117025,336,Fantasy|Vampires|Paranormal|Urban Fantasy|Fiction|Romance|Mystery|Paranormal Romance|Supernatural|Adult,I walked barefoot into the living room with a big icy glass of tea.,epub,false,false,false,description,,none,false,,first person,false,building,true,attic,,false,it,past,,day after my grandmother died
980E73C8FB277F85C80C00888F201CF9,first_cut,"Ironically, since the attacks, the sunsets have been glorious.",15863832-angelfall,Angelfall,"Ironically, since the attacks, the sunsets have been glorious.",first_cut,9781444778519,Susan Ee,Skyscape,1911,178581,288,Fantasy|Young Adult|Angels|Paranormal|Dystopia|Romance|Urban Fantasy|Post Apocalyptic|Fiction|Supernatural|Science Fiction|Apocalyptic,"And for now, that is enough.",epub,true,false,false,description,,none,false,,unclear,false,,false,,,false,other,present,,
984CE6E36D07B54B55955309DF4F4CB3,gemini,Mrs. Dalloway said she would buy the flowers herself.,14942.mrs_dalloway,Mrs. Dalloway,Mrs. Dalloway said she would buy the flowers herself.,gemini,9780151009985,"Virginia Woolf|Virginia Woolf, Maureen Howard (Foreword)|Virginia Woolf,Maureen Howard",Houghton Mifflin Harcourt,,237232,194,"fiction|history, historical fiction, biography|romance|Classics|Fiction|Literature|Novels|British Literature|Feminism|20th Century|Literary Fiction|School|English Literature|European Literature|Academic",,epub,false,false,false,action,Mrs. Dalloway,none,false,,third person,false,,false,,,false,he/she,past,,
9975423F21DF10DB1F1E693557CC9A5D,first_cut,"On his thirty-sixth birthday, May 18, Travis Cornell rose at five o’clock in the morning.",32423.watchers,Watchers,"On his thirty-sixth birthday, May 18, Travis Cornell rose at five o’clock in the morning.",first_cut,9780425107461,Dean Koontz,Berkley,1987,152934,624,Horror|Fiction|Thriller|Mystery|Suspense|Science Fiction|Drama|Fantasy|Novels|Mystery Thriller,WILL THEY REMEMBER ME?,epub,false,false,false,action,Travis Cornell,none,false,,third person,false,,false,,,false,he/she,past,,May 18
99B321CF90FD95B1705BD138383A0457,first_cut,"I heard the mailman approach my office door, half an hour earlier than usual.",47212.storm_front,"Storm Front (The Dresden Files, #1)","I heard the mailman approach my office door, half an hour earlier than usual.",first_cut,9780451457813,Jim Butcher|Jim Butcher (Goodreads Author),Penguin ROC,,293884,384,"fantasy, paranormal|mystery, thriller, crime|fiction|Fantasy|Urban Fantasy|Mystery|Fiction|Paranormal|Magic|Audiobook|Supernatural|Science Fiction Fantasy|Crime",I'm in the book.,epub,false,false,false,action,,none,false,,first person,false,building,false,office door,time,false,I,past,,half an hour earlier than usual
9BF555A4F703D9F58818793180F0678C,first_cut,I am an hourglass.,13188676-ignite-me,Ignite Me,I am an hourglass.,first_cut,9780062085573,Tahereh Mafi,HarperCollins,,155839,421,Young Adult|Dystopia|Fantasy|Romance|Science Fiction|Paranormal|Fiction|New Adult|Post Apocalyptic|Young Adult Fantasy|Apocalyptic,“I can’t wait to watch them try.”,epub,true,false,false,description,,none,true,,first person,false,,false,,,false,I,present,,
9C02EB0E3782F8711D389A1D8AD8AD81,first_cut,"“You’ve got to be kidding me,” the bouncer said, folding his arms across his massive chest.",256683.city_of_bones,"City of Bones (The Mortal Instruments, #1)","“You’ve got to be kidding me,” the bouncer said, folding his arms across his massive chest.",first_cut,9781416914280,Cassandra Clare|Cassandra Clare (Goodreads Author),Margaret K. McElderry Books,,1617465,485,"young-adult|fantasy, paranormal|romance|fiction|mystery, thriller, crime|Fantasy|Young Adult|Paranormal|Romance|Urban Fantasy|Fiction|Vampires|Supernatural|Angels|Magic","""All the stories are true.""",epub,true,false,false,dialogue,,dialogue with narration,false,,third person,false,,false,,,false,he/she,past,,
9CB0782C47531FD0F0ECFFFC48FEFC76,first_uncut,CAN YOU COME INTO MY office?”,32620332-the-seven-husbands-of-evelyn-hugo,The Seven Husbands of Evelyn Hugo,CAN YOU COME INTO MY office?”,first_uncut,9781501139239,Taylor Jenkins Reid|Taylor Jenkins Reid (Goodreads Author),Atria Books,,222152,391,"fiction|history, historical fiction, biography|romance|mystery, thriller, crime|Historical Fiction|Fiction|Romance|Contemporary|LGBT|Adult|Audiobook|Historical|Adult Fiction|Chick Lit","I promise that I will repay the favor by loving you unconditionally and accepting you always, so that you feel strong enough and safe enough to do anything you set your mind to.",epub,false,false,true,dialogue,,only dialogue,false,,second person,true,workplace,false,office,,false,you,present,,
9CC201CA4683026CBE5C325F6AEFAB6B,first_cut,"When he was nearly thirteen, my brother Jem got his arm badly broken at the elbow.",2657.to_kill_a_mockingbird,To Kill a Mockingbird,"When he was nearly thirteen, my brother Jem got his arm badly broken at the elbow.",first_cut,9780061120084,Harper Lee,Harper Perennial Modern Classics,,4501075,324,"fiction|history, historical fiction, biography|young-adult|mystery, thriller, crime|Classics|Fiction|Historical Fiction|School|Literature|Young Adult|Historical|Novels|Read For School|High School","Most people are, Scout, when you finally see them.",epub,true,false,false,description,Jem,none,false,,first person,false,,false,,,false,he/she,past,,
9D4768ADCC1D32E77AA0541353F14FC5,gemma_cut,The boy’s name was Santiago.,18144590-the-alchemist,The Alchemist,The boy’s name was Santiago.,gemma_cut,9780062315007,Paulo Coelho,HarperOne,1988,2107732,182,Fiction|Classics|Fantasy|Philosophy|Novels|Spirituality|Literature|Self Help|Inspirational|Adventure,"“I’m coming, Fatima,” he said.",epub,false,false,false,description,Santiago,none,false,,third person,false,,false,,,false,person,past,,
9D7B2015738F42549608AAE9E3089A5A,normal,A secret is a strange thing. ,17347389-the-dream-thieves,"The Dream Thieves (The Raven Cycle, #2)",A secret is a strange thing. ,normal,9780545424943,Maggie Stiefvater|Maggie Stiefvater (Goodreads Author),Scholastic Press,,148263,439,"fantasy, paranormal|young-adult|romance|fiction|mystery, thriller, crime|Fantasy|Young Adult|Paranormal|Romance|Fiction|Magic|Urban Fantasy|LGBT|Audiobook|Supernatural",Glendower is underground. So am I.,epub,true,false,false,description,,none,false,,unclear,false,,false,,,false,other,present,,
